drug_set_id,ds_version,plate_date,plate_id,scan_id,format,assay,cell_line_name,cell_id,drug_id,maxConc,maxConcPos,IC_ID,IC_50_EST,IC_50_LOW,IC_50_HIGH,AUC
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1239,10,162,1849357,-2.306167,-4.208198,-0.833404,0.378579
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1248,1,248,1849358,-6.611633,-7.551167,-5.798528,0.497709
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1249,10,296,1849359,-0.6074,-1.827182,0.436569,0.614111
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1250,10,344,1849360,-2.111348,-3.600397,-1.367528,0.436544
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1259,10,37,1849361,-2.055236,-3.764235,-1.080487,0.469582
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1263,0.5,354,1849362,-7.023243,-9.054172,-5.092009,0.684963
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1264,0.5,306,1849363,-4.803956,-7.159201,-2.465649,0.704419
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1375,30,229,1849364,0.544631,-2.43102,2.969788,0.804136
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1376,1,277,1849365,-4.264355,-5.793895,-2.792855,0.732383
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1495,10,325,1849366,-0.847561,-2.723486,0.544186,0.754033
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1502,10,61,1849367,-2.136673,-6.24904,-0.125897,0.57624
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1504,10,109,1849368,-2.194107,-4.135831,-0.823853,0.407438
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1506,10,253,1849369,-2.153304,-4.706461,0.215517,0.586145
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1507,10,301,1849370,0.724607,-0.186626,1.476717,0.715909
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1510,2.5,349,1849371,-7.679015,-10.284165,-5.682647,0.689473
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1511,10,42,1849372,-5.034577,-5.727683,-4.47564,0.324563
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1512,10,90,1849373,-1.938391,-4.185947,0.246084,0.798706
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1513,10,138,1849374,-2.967669,-5.564586,-1.174744,0.717809
735,b,22-Aug-13,65733,78638,17,a,HT-115,2930,1514,5,186,1849375,-7.140338,-9.993965,-5.027095,0.573147
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1004,0.1,51,1848976,-1.14461,-3.373381,1.353119,0.859331
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1006,2,258,1848977,0.851822,-0.249889,2.543734,0.827908
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1010,0.5,291,1848978,-1.044075,-1.769274,-0.044582,0.801408
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1022,2,27,1848979,0.40126,-0.204025,1.446492,0.817465
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1033,10,75,1848980,4.232576,2.504137,7.10887,0.905273
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1036,10,234,1848981,3.626162,1.931408,6.613881,0.861107
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1040,5,133,1848982,3.348338,2.019437,5.85039,0.922575
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1043,10,330,1848983,4.356463,1.599684,8.24948,0.877293
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1048,100,171,1848984,3.436101,2.921048,3.979792,0.752486
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1055,1,219,1848985,-0.894738,-1.567229,0.100882,0.772106
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1056,5,267,1848986,3.748831,1.018609,7.519307,0.886473
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1058,4,157,1848987,-0.159708,-1.059113,0.793721,0.782275
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1060,0.25,114,1848988,-0.340462,-1.505966,1.90174,0.859018
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1069,10,315,1848989,2.62285,1.630815,4.224719,0.828976
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1080,0.01,99,1848990,-4.149475,-4.915355,-2.939168,0.851691
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1085,4,147,1848991,1.806687,0.819338,3.289051,0.833964
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1086,0.5,243,1848992,-2.96468,-4.168422,-1.147525,0.649856
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1091,4,123,1848993,2.11661,1.142966,3.694609,0.856261
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1116,5,339,1848994,1.499907,0.522382,2.921335,0.819476
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1133,10,32,1848995,3.106297,2.312449,4.501819,0.888952
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1134,10,80,1848996,4.328701,2.564539,7.06563,0.91805
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1149,5,128,1848997,-0.276403,-1.002548,0.385224,0.690764
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1150,10,176,1848998,3.303915,2.427687,5.309733,0.903071
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1168,2,224,1848999,1.025577,0.005771,2.555259,0.8329
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1169,2,66,1849000,0.458803,-1.89301,3.454438,0.849524
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1175,5,272,1849001,3.130447,1.866865,5.322871,0.901549
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1190,10,320,1849002,-2.255084,-3.547097,-1.151661,0.768061
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1192,5,282,1849003,2.375348,1.231073,4.337954,0.845565
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1199,5,181,1849004,4.00613,2.273863,7.633829,0.950353
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1200,1,56,1849005,3.12821,0.962259,7.062443,0.967416
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1201,10,152,1849006,5.300056,3.205584,9.200695,0.963314
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1239,10,162,1849007,1.973184,0.621406,3.368144,0.803063
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1248,1,248,1849008,-1.492264,-2.771843,0.058394,0.792041
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1249,10,296,1849009,2.910974,2.174229,4.615255,0.892432
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1250,10,344,1849010,0.882413,-0.255773,2.114436,0.78656
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1259,10,37,1849011,3.736983,2.256739,6.4543,0.861888
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1263,0.5,354,1849012,0.15531,-1.085887,2.460108,0.847907
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1264,0.5,306,1849013,1.027954,-0.926504,4.143897,0.885694
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1375,30,229,1849014,4.665332,3.506065,6.847951,0.880167
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1376,1,277,1849015,0.737829,-0.327942,2.695725,0.848366
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1495,10,325,1849016,3.243884,1.705957,5.378632,0.850771
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1502,10,61,1849017,4.683169,2.979369,7.951224,0.950353
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1504,10,109,1849018,1.25304,0.795312,1.77401,0.763375
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1506,10,253,1849019,1.38399,0.919707,1.895438,0.776373
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1507,10,301,1849020,4.873346,2.733057,8.851558,0.917863
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1510,2.5,349,1849021,-1.68021,-2.696087,-0.663447,0.78389
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1511,10,42,1849022,-1.462394,-2.11496,-0.177603,0.462233
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1512,10,90,1849023,4.961196,2.159272,8.81195,0.926609
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1513,10,138,1849024,3.861873,1.396987,7.1136,0.863691
735,b,22-Aug-13,65717,78558,17,a,HT55,2935,1514,5,186,1849025,3.446981,0.665764,7.209298,0.870075
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1004,0.1,51,1919430,-8.839525,-9.546041,-8.457978,0.389799
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1006,2,258,1919431,-5.193691,-6.557028,-4.278768,0.490234
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1010,0.5,291,1919432,-5.47452,-6.791056,-4.537371,0.660531
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1022,2,27,1919433,-4.175807,-5.292858,-3.487828,0.455178
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1033,10,75,1919434,0.067714,-0.587674,0.624989,0.74747
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1036,10,234,1919435,2.946811,2.477198,3.80143,0.877844
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1040,5,133,1919436,-1.584794,-2.945742,-1.237257,0.519765
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1043,10,330,1919437,1.314884,-0.535144,3.856687,0.824394
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1048,100,171,1919438,-1.801227,-2.523379,-1.129253,0.615789
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1055,1,219,1919439,-3.445509,-4.597046,-2.114443,0.643413
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1056,5,267,1919440,-1.96551,-4.408642,-0.967514,0.519401
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1058,4,157,1919441,-6.66771,-7.534604,-5.933374,0.560042
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1060,0.25,114,1919442,-6.522856,-10.457955,-3.464054,0.697232
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1069,10,315,1919443,-1.771175,-2.862721,-0.733579,0.650446
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1080,0.01,99,1919444,-8.281741,-8.922758,-7.547269,0.682034
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1085,4,147,1919445,-3.369171,-3.857257,-2.925925,0.529113
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1086,0.5,243,1919446,-7.129448,-7.853892,-6.271143,0.449165
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1091,4,123,1919447,-1.185164,-5.210079,0.162442,0.718114
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1116,5,339,1919448,-7.677416,-9.282726,-5.227663,0.671581
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1133,10,32,1919449,-1.294247,-2.86521,0.189633,0.515721
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1134,10,80,1919450,-1.515675,-3.882003,0.607487,0.540504
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1149,5,128,1919451,-5.004523,-5.455902,-4.615965,0.47234
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1150,10,176,1919452,-3.022909,-3.606676,-2.364921,0.603145
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1168,2,224,1919453,-6.123448,-7.471392,-3.960733,0.630446
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1169,2,66,1919454,-8.079739,-11.314663,-1.643579,0.565128
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1175,5,272,1919455,-1.744025,-3.916946,0.268974,0.617031
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1190,10,320,1919456,-6.937601,-10.31237,-3.484441,0.564676
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1192,5,282,1919457,-5.080003,-5.996251,-4.260073,0.674349
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1199,5,181,1919458,-2.797989,-3.733232,-1.250818,0.613319
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1200,1,56,1919459,-3.247545,-3.926879,-2.432595,0.637414
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1201,10,152,1919460,-3.716876,-5.794627,-1.816995,0.83886
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1239,10,162,1919461,-3.846999,-4.817818,-2.904702,0.502921
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1248,1,248,1919462,-7.859728,-9.027277,-6.890136,0.603485
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1249,10,296,1919463,-2.036771,-2.776182,-1.231949,0.73597
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1250,10,344,1919464,-1.889308,-2.2762,-1.46226,0.495582
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1259,10,37,1919465,-5.03461,-6.083858,-3.911642,0.588531
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1263,0.5,354,1919466,-2.563617,-3.255959,-1.830615,0.767824
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1264,0.5,306,1919467,-2.116915,-2.481685,-1.809929,0.71328
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1375,30,229,1919468,0.86383,0.47012,1.18727,0.633468
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1376,1,277,1919469,-2.674276,-4.732722,-1.649436,0.613608
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1495,10,325,1919470,-1.073818,-4.499313,0.514028,0.68074
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1502,10,61,1919471,-4.857912,-6.855932,-3.052045,0.810145
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1504,10,109,1919472,-2.227192,-3.171331,-0.978007,0.453254
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1506,10,253,1919473,-1.825452,-2.267739,-1.432775,0.589407
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1507,10,301,1919474,0.497009,0.249434,0.781067,0.673512
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1510,2.5,349,1919475,-4.059012,-5.018994,-3.001995,0.744227
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1511,10,42,1919476,-5.94548,-7.013249,-3.786446,0.429254
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1512,10,90,1919477,-1.267199,-3.498889,1.647134,0.707585
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1513,10,138,1919478,-1.638833,-2.222942,-1.021993,0.664751
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,1514,5,186,1919479,-6.584791,-8.757608,-5.036607,0.620328
735,c,12-Nov-13,69137,82350,17,a,LoVo,3110,4000,1,104,1919480,-3.65008,-6.218004,-1.775106,0.765093
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1004,0.1,51,1944686,-13.269592,-17.970751,-5.484168,0.783615
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1006,2,258,1944687,-6.995704,-16.272833,-1.626162,0.721265
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1010,0.5,291,1944688,-8.454707,-18.63125,-2.158325,0.72485
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1022,2,27,1944689,-4.967195,-8.295201,-2.195279,0.611037
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1033,10,75,1944690,-3.064721,-12.987437,1.185574,0.636616
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1036,10,234,1944691,-2.469872,-7.09366,0.71808,0.672775
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1040,5,133,1944692,-2.494666,-6.171365,0.316763,0.660217
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1043,10,330,1944693,-2.535395,-5.126743,0.423485,0.664851
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1048,100,171,1944694,-0.927318,-5.311851,1.695125,0.695307
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1055,1,219,1944695,-5.536085,-15.500912,-1.686045,0.677972
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1056,5,267,1944696,-1.800817,-6.568957,1.012038,0.61957
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1058,4,157,1944697,-6.370253,-8.122743,-4.414636,0.610817
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1060,0.25,114,1944698,-5.558512,-11.190396,-3.521506,0.645097
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1069,10,315,1944699,-4.909361,-14.926529,0.754347,0.719837
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1080,0.01,99,1944700,-10.798809,-14.06981,-8.161891,0.691228
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1085,4,147,1944701,-5.565314,-15.900001,0.52621,0.726372
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1086,0.5,243,1944702,-6.462205,-10.83064,-4.217143,0.622426
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1091,4,123,1944703,-3.44433,-6.077135,-1.36051,0.673475
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1116,5,339,1944704,-9.330052,-14.429253,-2.558266,0.795706
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1133,10,32,1944705,-2.639115,-6.508722,-0.508276,0.645343
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1134,10,80,1944706,-5.936283,-8.245081,-3.299742,0.688287
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1149,5,128,1944707,-2.822486,-5.910696,-0.875553,0.500315
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1150,10,176,1944708,-2.867754,-6.300971,1.511418,0.629586
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1168,2,224,1944709,-4.980606,-8.753801,-1.886887,0.622449
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1169,2,66,1944710,-10.021987,-13.703782,-7.240854,0.757839
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1175,5,272,1944711,-4.075351,-13.502745,0.175229,0.675743
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1190,10,320,1944712,-5.157265,-7.07282,-3.316767,0.567915
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1192,5,282,1944713,-3.096663,-8.762418,-0.602218,0.670542
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1199,5,181,1944714,-3.181303,-6.154482,0.474957,0.629938
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1200,1,56,1944715,-6.643589,-17.198543,-1.23611,0.639334
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1201,10,152,1944716,-5.136228,-16.01171,0.978843,0.706724
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1239,10,162,1944717,-8.85557,-13.682928,-0.513955,0.793427
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1248,1,248,1944718,-9.583375,-16.058787,-1.487662,0.757723
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1249,10,296,1944719,-6.038682,-15.883335,0.57446,0.73896
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1250,10,344,1944720,-2.698155,-6.285339,-0.69753,0.4932
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1259,10,37,1944721,-6.513434,-11.243893,-3.10767,0.71438
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1263,0.5,354,1944722,-7.354016,-16.220624,-2.288154,0.749015
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1264,0.5,306,1944723,-8.463414,-20.943757,-2.000178,0.698461
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1375,30,229,1944724,-0.030782,-4.954408,2.53697,0.602973
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1376,1,277,1944725,-6.935098,-11.842356,-4.467198,0.708814
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1495,10,325,1944726,-5.837752,-10.790953,-1.537065,0.741185
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1502,10,61,1944727,-1.451777,-7.055019,2.608828,0.606587
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1504,10,109,1944728,-3.416899,-7.002471,-1.573205,0.612183
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1506,10,253,1944729,-2.888174,-7.12819,-0.070344,0.588424
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1507,10,301,1944730,-2.269917,-7.617019,1.282914,0.648407
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1510,2.5,349,1944731,-8.35078,-19.202305,-0.742857,0.784658
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1511,10,42,1944732,-6.449631,-7.589401,-5.501214,0.573131
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1512,10,90,1944733,-7.273552,-15.944298,-0.264898,0.789541
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1513,10,138,1944734,-5.508623,-9.460223,-2.538208,0.696427
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,1514,5,186,1944735,-4.333264,-10.938006,-0.048013,0.568217
735,c,21-Jan-14,69893,82994,17,a,LS-123,3113,4000,1,104,1944736,-5.517671,-14.741308,-1.096754,0.606252
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1004,0.1,51,1849426,-13.507825,-15.741115,-11.775326,0.605079
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1004,0.1,51,1944478,-13.648596,-16.466316,-11.410122,0.566609
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1006,2,258,1849427,-5.736559,-7.272933,-4.738512,0.519872
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1006,2,258,1944479,-9.179163,-12.200793,-6.457428,0.574441
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1010,0.5,291,1849428,-8.199535,-11.405829,-6.219079,0.624029
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1010,0.5,291,1944480,-7.57313,-11.666749,-4.777187,0.526277
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1022,2,27,1849429,-8.561271,-13.332567,-4.1161,0.560992
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1022,2,27,1944481,-9.655264,-13.430486,-6.389331,0.58986
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1033,10,75,1849430,-6.429297,-10.401207,-2.310878,0.579932
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1033,10,75,1944482,-6.660964,-12.068785,-1.870318,0.541567
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1036,10,234,1849431,-5.523855,-8.214683,-3.847672,0.669988
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1036,10,234,1944483,-5.236388,-8.821014,-1.98854,0.571386
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1040,5,133,1849432,-3.770743,-6.096963,-1.960232,0.582692
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1040,5,133,1944484,-6.027739,-9.826925,-3.818671,0.507896
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1043,10,330,1849433,-2.964563,-4.637695,-1.448041,0.655519
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1043,10,330,1944485,-3.368469,-8.407621,0.105481,0.54475
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1048,100,171,1849434,-3.268733,-5.109406,-1.352514,0.575872
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1048,100,171,1944486,-3.993905,-7.295421,0.6138,0.529462
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1055,1,219,1849435,-9.075102,-11.312235,-5.912272,0.600065
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1055,1,219,1944487,-10.692487,-14.638126,-7.332972,0.598986
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1056,5,267,1849436,-4.762395,-10.379199,-0.792865,0.696117
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1056,5,267,1944488,-7.083626,-12.190702,-2.934382,0.577956
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1058,4,157,1849437,-5.567351,-8.729776,-2.960967,0.504583
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1058,4,157,1944489,-10.579351,-14.68336,-6.592572,0.623269
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1060,0.25,114,1849438,-9.542805,-14.301526,-5.26677,0.634765
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1060,0.25,114,1944490,-9.532269,-13.801642,-6.602344,0.511167
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1069,10,315,1849439,-6.816814,-10.966247,-2.316312,0.739782
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1069,10,315,1944491,-6.975659,-10.609296,-3.187133,0.560698
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1080,0.01,99,1849440,-11.416806,-14.5513,-8.213008,0.570242
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1080,0.01,99,1944492,-16.14079,-20.281327,-11.087333,0.638437
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1085,4,147,1849441,-4.286085,-7.008844,-2.922059,0.475434
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1085,4,147,1944493,-9.824556,-13.663862,-6.104572,0.611956
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1086,0.5,243,1849442,-9.136525,-10.597358,-7.814769,0.528197
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1086,0.5,243,1944494,-11.809739,-14.259299,-9.493673,0.593701
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1091,4,123,1849443,-4.168306,-6.080554,-2.80523,0.532738
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1091,4,123,1944495,-10.916203,-14.264821,-7.240517,0.636024
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1116,5,339,1849444,-6.007871,-8.437766,-4.463332,0.588802
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1116,5,339,1944496,-9.955041,-13.845376,-6.340227,0.611956
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1133,10,32,1849445,-5.058768,-7.867675,-2.978304,0.581836
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1133,10,32,1944497,-7.433791,-11.298675,-2.855023,0.609857
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1134,10,80,1849446,-4.599109,-7.171942,-2.313327,0.596694
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1134,10,80,1944498,-5.279633,-9.174703,-1.010007,0.479691
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1149,5,128,1849447,-3.934355,-6.277174,-1.994219,0.410388
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1149,5,128,1944499,-6.761319,-9.499372,-5.156388,0.459206
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1150,10,176,1849448,-1.708098,-3.527429,-0.120994,0.580117
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1150,10,176,1944500,-6.307811,-10.701697,-1.600182,0.494401
735,b,04-Sep-13,66201,79053,17,a,LS-180,3115,1168,2,224,1849449,-8.521181,-10.536053,-6.992104,0.591756
735,c,21-Jan-14,69909,82952,17,a,LS-180,3115,1168,2,224,1944501,-7.700903,-11.281564,-4.516787,0.568634
