Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
RPE65	6121	3.23553357106303	2.92026136519029	2.20439665466513	2.20439665466513	2.96805980835339	2.84661518011193
TROVE2	6738	4.41425214460053	4.3018041566118	4.37503265632348	3.96901012906246	4.37510711830511	4.90019129395016
UCHL5	51377	6.10178709634885	5.78559698972999	6.71806173519839	5.95200636933928	6.10959588702812	6.37920028598892
BCAS2	10286	4.35480818309552	4.87488836546059	3.80485336382535	4.36931867120386	3.91444717323682	3.45950805503529
SRSF11	9295	7.13841265880732	7.47735399792905	7.60220520214528	8.01510981777576	7.58627237146439	8.42376092242466
CTH	1491	4.007621593684	3.59624948756068	3.80485336382535	3.80032984434565	3.49874688560142	4.26724651859658
AGMAT	79814	3.38715415283304	2.20439665466513	3.15902538125815	2.20439665466513	3.13445734268975	3.10543261539053
OLFML3	56944	2.8080630133522	2.20439665466513	3.15902538125815	2.20439665466513	2.74750173979235	2.20439665466513
PLEKHM2	23207	7.81556574822917	7.73448219656678	7.43769983270598	7.92536161962946	7.70074667648352	7.68614515953291
CRYZ	1429	6.38320633066041	6.13548760464533	6.09905320182185	6.3894322073031	6.08158347304744	6.15230934859224
PHTF1	10745	5.08637084531803	4.61872500904055	5.11955773078313	4.24937210646663	4.75135625847034	4.85345313425425
ZBTB17	7709	5.45750641641195	5.69100339978119	5.66253089951259	5.83790475916426	5.42931877521128	5.71288615645344
CD58	965	4.9758215920411	3.74704194778429	4.71118179674233	3.60269483174414	4.22134931262818	4.26724651859658
TFAP2E	339488	3.05210379871314	2.20439665466513	3.15902538125815	3.3601629058611	2.20439665466513	2.20439665466513
CD2	914	3.23553357106303	2.92026136519029	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
TTF2	8458	4.9758215920411	4.93207164235646	4.87883647161647	4.84577531680042	4.8565949376348	5.11273291504108
NR5A2	2494	2.8080630133522	2.20439665466513	2.88546166182359	2.20439665466513	2.96805980835339	2.20439665466513
KIF21B	23046	3.51823093553456	3.99977108730234	3.92018308953016	3.80032984434565	4.046468860313	2.84661518011193
TMEM9	252839	6.78859324491682	6.25012647592924	7.20152322578257	6.56650592722335	6.21646199422993	6.07458709759918
ADPRHL2	54936	5.12134783302523	4.87488836546059	5.20526562128656	4.99769947913833	5.15864293888478	5.26209586377091
MAP7D1	55700	7.88219517679286	8.26665574441139	8.0525037178978	8.1480110867202	8.05650298763714	7.76219033199596
WARS2	10352	3.38715415283304	2.92026136519029	2.88546166182359	3.03227131852234	3.39216893954894	3.10543261539053
HAO2	51179	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
OSCP1	127700	4.67702660741087	4.61872500904055	4.82520531935446	4.84577531680042	4.22134931262818	4.40700724148386
MRPS15	64960	7.77297766639071	8.05042771588766	8.49893573016281	7.70572689877878	7.53060323591954	7.7987594647241
GNPAT	8443	6.90175839151797	6.85288600877853	7.02711986144815	6.56650592722335	6.75695862524109	6.7093821886619
TSNAX	7257	5.45750641641195	4.81521983748553	4.71118179674233	4.7630034293641	5.18552743007647	5.63349655289974
C1orf109	54955	3.51823093553456	3.42072466449342	3.3635857343891	3.60269483174414	3.595318021956	4.19124723543371
RRAGC	64121	5.05049130475146	4.46974039200569	4.87883647161647	4.67487247627882	5.21190434522838	4.53329991914593
TBCE	6905	6.45247949320098	6.33565675923574	6.86799088547957	6.78671254213976	6.20353208966954	6.48796084276147
NID1	4811	6.75611903576314	7.52352246795774	6.46758272317025	7.38045880281009	8.27236970522619	7.55687956913678
LGALS8	3964	6.43888991443038	6.70027675593315	6.51799730666131	6.80698549014634	6.45321226636555	6.97768980903336
NT5C1A	84618	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
MTR	4548	5.81581041628827	5.36217751327654	4.65036661687313	5.06782389947349	6.69376728018924	6.57504260082137
BMP8B	656	4.29252250877362	3.99977108730234	3.53188173718512	4.84577531680042	3.98224866864773	4.02397691051039
SIPA1L2	57568	6.04899217764263	5.32042215366359	6.00770977159793	5.57793200611625	5.94825139708451	5.66045622267495
RLF	6018	2.8080630133522	2.92026136519029	2.88546166182359	3.03227131852234	3.27247250464334	2.84661518011193
KMO	8564	5.9564186386793	5.13973224074971	5.286021906392	5.31759255626309	5.28817778327761	5.07275194237101
ZNF684	127396	3.63459467899756	3.20690805475602	3.67675151376175	3.03227131852234	3.13445734268975	2.84661518011193
KCNQ4	9132	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
RIMS3	9783	3.05210379871314	3.20690805475602	2.20439665466513	2.20439665466513	2.20439665466513	3.10543261539053
AKT3	10000	5.68314161230581	5.32042215366359	5.5036976876846	5.31759255626309	5.9326377503766	6.09441730467529
ETV3	2117	3.51823093553456	2.92026136519029	3.3635857343891	3.03227131852234	3.84256846245073	3.10543261539053
ACADM	34	6.21788643070096	6.56532880836151	6.24608168183435	6.54250841658645	6.19048432766201	6.03408161746553
ST6GALNAC5	81849	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.84661518011193
SLAMF1	6504	2.20439665466513	2.20439665466513	3.53188173718512	3.3601629058611	2.20439665466513	2.20439665466513
CD48	962	3.51823093553456	3.99977108730234	3.53188173718512	4.1170291283317	2.20439665466513	2.20439665466513
LPHN2	23266	4.62843811997225	5.23299053777164	4.71118179674233	5.06782389947349	5.10326761209626	4.19124723543371
PADI2	11240	2.8080630133522	3.20690805475602	2.20439665466513	3.3601629058611	2.74750173979235	2.84661518011193
SDHB	6390	7.97904203858149	7.93905057687512	8.35419053650355	7.67300581540579	7.60108890284318	7.73728509023586
MFAP2	4237	7.07842803547762	6.51126444748942	7.01548487483132	6.8661437886118	6.59838247715158	7.38309588635633
RPF1	80135	6.29540343025745	6.52951306845255	6.59827611731542	6.1873688253119	6.17731652256348	6.18964211094724
KDM5B	10765	5.43006007035274	5.62424884251666	4.93045196190427	5.83790475916426	6.17731652256348	6.26150775070668
UAP1	6675	5.51084830543357	4.87488836546059	6.12100521272884	5.13457782356028	5.49491837933529	5.29707219913374
CTBS	1486	5.05049130475146	4.81521983748553	4.76938601722193	4.92383076462322	4.5555007898251	4.47165982153178
RGS4	5999	3.73973916802447	2.20439665466513	4.21217335548438	3.80032984434565	3.91444717323682	3.29947951962511
KLHL12	59349	3.23553357106303	3.42072466449342	3.3635857343891	3.03227131852234	3.27247250464334	3.71988016611992
IGSF21	84966	2.20439665466513	3.20690805475602	2.88546166182359	2.20439665466513	2.20439665466513	2.84661518011193
SSX2IP	117178	5.40206887688808	4.38846350842153	4.71118179674233	3.96901012906246	5.04559724251255	5.45998131031965
ZNHIT6	54680	5.01365955968099	5.03978494637815	5.16306947479751	5.19828022818515	5.5161248144628	5.03158644248279
PLA2G2D	26279	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.84661518011193
RBBP5	5929	5.01365955968099	4.75282804137988	4.21217335548438	4.1170291283317	4.88995052000503	4.70281611087749
GBP3	2635	4.72392919687724	4.3018041566118	3.53188173718512	3.96901012906246	4.10751173597147	3.59756164266865
GBP1	2633	5.81581041628827	4.10871389215343	3.92018308953016	5.13457782356028	3.27247250464334	3.10543261539053
KIF17	57576	2.8080630133522	3.20690805475602	4.29616787642075	3.3601629058611	3.39216893954894	2.20439665466513
GPR89A	51463	2.20439665466513	2.20439665466513	2.20439665466513	3.60269483174414	2.74750173979235	2.84661518011193
CDK18	5129	5.18877368017296	5.78559698972999	4.51981256494868	5.47948135335565	5.04559724251255	5.85948461183754
RAB7L1	8934	3.83595925662444	3.59624948756068	4.21217335548438	3.80032984434565	4.10751173597147	3.10543261539053
CD160	11126	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TXNIP	10628	7.68956604324277	7.3188096552179	6.62917181395222	7.55823697844707	7.01497882612253	5.97108465441675
ECE1	1889	6.51856138662443	7.00393791210946	6.56670113926583	7.03028648571439	7.00757843703813	6.22602577547169
HMGCL	3155	6.64224520990364	6.54753261982108	6.98000458972682	6.5181029503981	6.42009745607056	6.7093821886619
GALE	2582	7.35610345044779	7.05515826796425	7.60220520214528	8.03240800441039	7.53575388014923	7.63985900951915
ID3	3399	3.23553357106303	3.59624948756068	3.67675151376175	3.96901012906246	3.76599211788116	2.84661518011193
CD46	4179	7.06965104069232	6.82363263403729	6.32378100558393	6.65867630301212	6.89976585732109	7.11946096310044
PRPF3	9129	5.63601463302641	5.51782364664395	5.5036976876846	5.79774564614323	5.85189705167434	5.78807275893553
APH1A	51107	6.84113826638531	7.09241165687541	7.27164846541033	7.08108791485885	6.84266979108827	6.78434317909862
LEPRE1	64175	7.81031054302158	7.97271107235948	8.43056790973082	8.33387638903343	7.85702851572082	8.01621165101835
SLC2A1	6513	5.08637084531803	4.98697671387641	4.87883647161647	4.92383076462322	5.28817778327761	5.03158644248279
EBNA1BP2	10969	7.66065381848021	7.52352246795774	8.37252898807567	7.62818901653912	7.54600026177628	7.5639799702861
CDC20	991	2.8080630133522	3.20690805475602	3.53188173718512	2.20439665466513	3.13445734268975	3.10543261539053
ARTN	9048	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
IPO13	9670	7.55148643064093	7.63706457413756	8.24893566120424	7.79965608585365	7.54600026177628	7.67962317050837
ATP6V0B	533	9.09999999748863	9.66506060459893	9.97641252791259	9.24452137558376	8.85550736831878	8.65404321826332
B4GALT2	8704	5.53678270927528	5.75475994938179	5.91012134890603	5.62470307807688	5.59790742302145	5.49041958152083
ERI3	79033	6.60624553594807	6.29352975114985	6.96798071189192	6.30629693630329	6.21646199422993	6.41112521978887
PTCH2	8643	4.22707930410932	3.88014039241458	3.67675151376175	5.47948135335565	3.27247250464334	4.64864898539274
AKR1A1	10327	7.60710360778294	8.03776238344875	7.38444828174413	8.30570121944519	7.25259043889365	6.61667981648967
PRDX1	5052	8.30837522508865	7.75784145654785	7.67791252129262	7.73772158727441	7.27124395282123	6.5175789492158
PIK3R3	8503	4.81314112093738	4.54631089152221	5.07464272272299	5.31759255626309	5.59790742302145	4.80506537675542
TSPAN1	10103	2.8080630133522	2.92026136519029	2.20439665466513	3.60269483174414	2.74750173979235	2.20439665466513
BLZF1	8548	3.38715415283304	2.20439665466513	3.80485336382535	3.03227131852234	3.91444717323682	3.83020558594204
CCDC181	57821	2.20439665466513	2.92026136519029	2.20439665466513	3.03227131852234	2.20439665466513	2.84661518011193
SLC19A2	10560	4.29252250877362	3.74704194778429	3.80485336382535	4.1170291283317	4.67638838209482	4.90019129395016
FAAH	2166	3.73973916802447	4.20891570601749	3.92018308953016	3.96901012906246	2.96805980835339	4.3390039518872
NSUN4	387338	3.83595925662444	3.88014039241458	4.29616787642075	3.80032984434565	3.91444717323682	3.59756164266865
TMED5	50999	4.22707930410932	4.81521983748553	4.21217335548438	4.1170291283317	4.37510711830511	3.83020558594204
DR1	1810	3.05210379871314	3.59624948756068	3.67675151376175	3.60269483174414	3.595318021956	3.83020558594204
CNN3	1266	7.37046283078184	7.41012703475315	7.59441104394852	7.36687981602151	7.77666115439219	7.3257566845612
PRRC2C	23215	6.86163019224931	6.43585708579754	6.09905320182185	6.70263472232558	7.65414894564255	7.40698791822797
F3	2152	3.63459467899756	3.20690805475602	3.92018308953016	2.20439665466513	3.595318021956	2.84661518011193
ABCD3	5825	7.24358681363683	6.73212227931485	6.45037643729802	6.63618223643747	6.99266249503493	7.10978475109217
VAMP4	8674	4.93691847258086	4.61872500904055	4.37503265632348	4.99769947913833	4.78734447800054	4.98916121612808
DPH5	51611	5.25309509102985	5.44214632241132	5.60111792281525	5.5295632062838	5.47338878865927	5.49041958152083
PTBP2	58155	3.38715415283304	3.99977108730234	3.67675151376175	3.60269483174414	4.10751173597147	4.94539338908717
PRDX6	9588	7.02494477609914	6.97762742934741	7.4550217306236	7.28260246538057	6.89976585732109	6.27892445637679
DARS2	55157	5.68314161230581	5.55419499486714	5.20526562128656	5.79774564614323	6.10959588702812	6.11397620758874
HSD11B1	3290	3.51823093553456	3.42072466449342	4.12224844642155	3.03227131852234	3.595318021956	3.10543261539053
IRF6	3664	3.38715415283304	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
DIEXF	27042	4.72392919687724	4.38846350842153	4.29616787642075	4.36931867120386	4.51265266018137	4.59221439042704
SERPINC1	462	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
RCAN3	11123	3.63459467899756	3.20690805475602	2.88546166182359	3.60269483174414	3.98224866864773	3.10543261539053
SYF2	25949	6.56932027836833	7.23247350366742	6.86799088547957	7.17760905814259	6.63729963587885	6.80848600201069
C1orf63	57035	4.93691847258086	4.93207164235646	4.58667876934559	4.47916440210667	4.22134931262818	4.26724651859658
SLC35A3	23443	3.23553357106303	3.88014039241458	3.80485336382535	3.80032984434565	3.76599211788116	4.02397691051039
RCOR3	55758	4.72392919687724	4.68743720936673	4.37503265632348	4.92383076462322	5.18552743007647	5.15159782720817
STMN1	3925	7.17159977516888	7.99908483765182	7.95850350400199	7.7164709024459	7.25259043889365	7.69263776797066
MTFR1L	56181	4.9758215920411	5.0906562124717	5.43480894696802	4.92383076462322	5.04559724251255	5.54939706887419
MAN1C1	57134	5.01365955968099	4.87488836546059	4.98020394627829	5.06782389947349	5.13123029677059	4.59221439042704
RPS6KA1	6195	5.85741956763228	7.18728342272914	6.26590515864097	6.97762590528062	6.31590193046948	6.77211801088247
DHDDS	79947	5.81581041628827	5.95778647146862	5.46967345280302	6.1560263563306	5.65628757903687	6.4268250902401
NENF	29937	6.35453214846419	5.90266960242303	6.03109893117072	6.09120285166963	5.45152582668022	4.70281611087749
NSL1	25936	4.93691847258086	5.0906562124717	4.71118179674233	5.79774564614323	4.98542551217554	4.59221439042704
PROX1	5629	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.10543261539053
ARID1A	8289	5.31459279147373	5.0906562124717	4.12224844642155	4.58059068075987	5.57790045085245	5.11273291504108
CENPF	1063	6.16927836668863	6.41636929211376	6.76052638259899	6.36225264312239	6.75695862524109	6.61667981648967
RPA2	6118	4.93691847258086	4.81521983748553	4.93045196190427	4.7630034293641	4.27466280295792	4.3390039518872
PPP1R8	5511	4.62843811997225	3.99977108730234	4.51981256494868	4.58059068075987	4.88995052000503	3.93099723770223
STX12	23673	5.85741956763228	5.72323924567708	5.3247203677589	5.57793200611625	5.63709336755001	5.39706103351008
MARC2	54996	4.89688572591109	4.3018041566118	4.71118179674233	4.47916440210667	3.595318021956	3.45950805503529
SLC5A9	200010	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
OSBPL9	114883	8.07855925347567	7.98595826103978	8.02957195127532	7.40723869675207	7.54600026177628	8.50344655257445
TXNDC12	51060	7.28207737829467	7.22130824645746	7.36625114489566	7.03028648571439	7.06574262934116	7.13862042364215
ESYT2	57488	7.58264947762695	6.96428954713791	6.86799088547957	7.04742031205735	8.08488189407164	7.64656302808968
CD3EAP	10849	5.34436010109702	5.27738755140152	5.74993812045115	5.71385760560272	5.04559724251255	5.39706103351008
MESDC2	23184	4.85565258638808	4.68743720936673	4.37503265632348	3.03227131852234	4.8565949376348	4.90019129395016
RCN2	5955	7.21203602318965	6.22792142446111	6.71806173519839	6.80698549014634	7.19513474873441	7.36694483578388
MUC5B	727897	2.20439665466513	3.20690805475602	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
CTSD	1509	6.85142072832556	8.47357886437212	6.16392357373665	8.57130478701503	7.01497882612253	5.29707219913374
COLEC11	78989	2.8080630133522	3.74704194778429	4.02536812991994	2.20439665466513	4.046468860313	4.59221439042704
STAG1	10274	5.48442916037028	6.18245065841798	5.3990606424167	5.66998030351296	6.05301109445935	6.17109747645655
STK11	6794	6.95992672907842	6.93723700465861	7.33851700568566	7.16196493648293	7.00757843703813	7.14810537289057
KMT2A	4297	4.41425214460053	4.46974039200569	3.3635857343891	4.24937210646663	4.95432905251717	4.70281611087749
IFT46	56912	6.28023200893817	5.87429106847705	6.37941007293626	5.66998030351296	5.78383871941578	5.36451490855168
MMP8	4317	4.22707930410932	3.59624948756068	3.15902538125815	3.80032984434565	4.27466280295792	3.93099723770223
APOA1	335	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
ZNF541	84215	2.8080630133522	2.20439665466513	2.88546166182359	3.03227131852234	2.20439665466513	2.84661518011193
KPTN	11133	5.22130393488098	5.69100339978119	6.05411127780821	5.83790475916426	5.47338878865927	6.01338990753774
RPS25	6230	5.70613103555542	6.11141494989517	6.05411127780821	4.99769947913833	5.01583805661797	5.15159782720817
KIF14	9928	4.22707930410932	4.54631089152221	3.3635857343891	3.60269483174414	5.28817778327761	4.64864898539274
TNNT2	7139	2.8080630133522	2.92026136519029	3.15902538125815	2.20439665466513	3.49874688560142	2.20439665466513
DDX59	83479	4.81314112093738	4.38846350842153	5.16306947479751	4.36931867120386	4.27466280295792	4.75490080082751
CAMSAP2	23271	5.08637084531803	4.87488836546059	4.37503265632348	4.92383076462322	4.75135625847034	4.80506537675542
